item_id,cefr_grade,learning_focus,text_sample,language_analysis.token_count,language_analysis.distinct_tokens,language_analysis.grammatical_complexity,language_analysis.sentence_structure,language_analysis.avg_words_per_sentence,skill_assessment.function_type,skill_assessment.cognitive_level,skill_assessment.interaction_mode,pedagogical_info.learning_outcome,pedagogical_info.teaching_context,pedagogical_info.assessment_type,technical_details.creation_date,technical_details.dataset_version,technical_details.processing_model
C1_153,C1,expressing agreement,"I wholeheartedly concur with the assertion that the proposed solution is indeed the most efficacious course of action. It is incontrovertibly evident that our objectives align seamlessly, thus rendering our collaboration not only prudent but also highly advantageous. Your astute analysis of the situation merits commendation, and I am unequivocally in agreement with your perspective.",55,45,8,3,18.333333333333332,interpersonal,mastery,receptive,comprehension,classroom,formative,2025-05-05,5.0,gpt-3.5-turbo
C1_154,C1,sharing opinions,"Engaging in thoughtful discourse allows individuals to articulate their viewpoints with eloquence and precision. Sharing opinions fosters intellectual growth and encourages critical thinking. It is imperative to approach discussions with an open mind, as divergent perspectives enrich the dialogue and broaden one's understanding of complex issues. In this way, exchanging opinions becomes a catalyst for personal and societal advancement.",59,52,4,4,14.75,interpersonal,mastery,productive,production,individual,summative,2025-05-05,5.0,gpt-3.5-turbo
C1_155,C1,making requests,"When requesting assistance, it is crucial to employ polite language and express gratitude in order to maintain a harmonious interaction. It is advisable to use indirect language and employ tactful strategies to convey one's needs without appearing demanding or presumptuous. Additionally, demonstrating empathy towards the recipient of the request can facilitate a more positive response and foster a sense of mutual respect in the exchange.",65,50,4,3,21.666666666666668,interpersonal,mastery,receptive,interaction,group,formative,2025-05-05,5.0,gpt-3.5-turbo
C1_156,C1,offering help,"In our interconnected society, extending a helping hand to those in need is not only a moral imperative but a demonstration of empathy and compassion. Offering assistance not only fosters a sense of community but also embodies the ethos of altruism and solidarity. It is through these acts of kindness that we cultivate a more harmonious and equitable world for all individuals to thrive in.",65,50,7,3,21.666666666666668,interpersonal,mastery,productive,mediation,classroom,summative,2025-05-05,5.0,gpt-3.5-turbo
C1_157,C1,childhood memories,"Reflecting on my childhood memories evokes a sense of nostalgia and wistfulness. Recollections of carefree days spent frolicking in the sun-dappled fields, chasing after elusive butterflies, and building fantastical worlds out of cardboard boxes and imagination flood my mind. These formative experiences shaped my worldview and instilled in me a profound appreciation for the simple joys of life.",58,47,7,3,19.333333333333332,narrative,mastery,receptive,comprehension,individual,formative,2025-05-05,5.0,gpt-3.5-turbo
C1_158,C1,travel adventures,"Embarking on travel adventures is akin to embarking on a thrilling odyssey filled with an array of exhilarating experiences and cultural enlightenment. From traversing rugged terrains to immersing oneself in the vibrant tapestry of foreign cultures, each journey serves as a catalyst for personal growth and self-discovery. The allure of venturing into the unknown and embracing the unexpected challenges that arise along the way is what makes travel adventures a truly transformative and enriching pursuit.",75,58,13,3,25.0,narrative,mastery,productive,production,group,summative,2025-05-05,5.0,gpt-3.5-turbo
C1_159,C1,career goals,"My career aspirations revolve around achieving a leadership position in a prominent multinational corporation, where I can leverage my strategic thinking and innovative problem-solving skills to drive impactful change within the organization. I am determined to climb the corporate ladder through hard work, dedication, and a relentless pursuit of excellence in all aspects of my professional endeavors.",57,47,4,2,28.5,narrative,mastery,receptive,interaction,classroom,formative,2025-05-05,5.0,gpt-3.5-turbo
C1_160,C1,learning experiences,"Engaging in diverse learning experiences has truly enriched my intellectual journey. Through rigorous academic pursuits and immersive cultural explorations, I have cultivated a profound understanding of the world around me. These experiences have not only broadened my perspective but have also honed my critical thinking skills and fostered a deep appreciation for lifelong learning.",54,47,11,3,18.0,narrative,mastery,productive,mediation,individual,summative,2025-05-05,5.0,gpt-3.5-turbo
C1_161,C1,cultural encounters,"Cultural encounters serve as a catalyst for personal growth and intellectual stimulation, fostering a deeper understanding of the complexities and nuances of diverse societies. Such interactions offer a unique opportunity to broaden one's perspective, challenge preconceived notions, and cultivate empathy towards those with different backgrounds and beliefs. Embracing these encounters with an open mind and curiosity can lead to profound insights and meaningful connections that transcend cultural boundaries.",68,56,4,3,22.666666666666668,narrative,mastery,receptive,comprehension,group,formative,2025-05-05,5.0,gpt-3.5-turbo
C1_162,C1,personal achievements,"Throughout my life, I have strived for excellence in all my endeavors, resulting in numerous personal achievements that I am immensely proud of. From academic accomplishments to professional milestones, I have consistently pushed myself to reach new heights and surpass any obstacles in my path. These achievements have not only shaped my character but have also fueled my ambition to continue setting and achieving even greater goals in the future.",70,54,10,3,23.333333333333332,narrative,mastery,productive,production,classroom,summative,2025-05-05,5.0,gpt-3.5-turbo
C1_163,C1,environmental issues,"The pressing need to address environmental degradation has become increasingly apparent in recent years. The devastating effects of climate change, such as rising sea levels and extreme weather events, underscore the urgent necessity for global action. It is imperative that governments, businesses, and individuals come together to implement sustainable practices and policies to mitigate the impact of human activities on the planet. Failure to do so will result in irreversible damage to our delicate ecosystem.",75,63,5,4,18.75,analytical,mastery,receptive,interaction,individual,formative,2025-05-05,5.0,gpt-3.5-turbo
